high,medium,4,4,big,high,accepted
high,medium,4,more,small,low,unaccepted
high,medium,4,more,small,medium,unaccepted
high,medium,4,more,small,high,accepted
high,medium,4,more,medium,low,unaccepted
high,medium,4,more,medium,medium,accepted
high,medium,4,more,medium,high,accepted
high,medium,4,more,big,low,unaccepted
high,medium,4,more,big,medium,accepted
high,medium,4,more,big,high,accepted
high,medium,more,2,small,low,unaccepted
high,medium,more,2,small,medium,unaccepted
high,medium,more,2,small,high,unaccepted
high,medium,more,2,medium,low,unaccepted
high,medium,more,2,medium,medium,unaccepted
high,medium,more,2,medium,high,unaccepted
high,medium,more,2,big,low,unaccepted
high,medium,more,2,big,medium,unaccepted
high,medium,more,2,big,high,unaccepted
high,medium,more,4,small,low,unaccepted
high,medium,more,4,small,medium,unaccepted
high,medium,more,4,small,high,accepted
high,medium,more,4,medium,low,unaccepted
high,medium,more,4,medium,medium,accepted
high,medium,more,4,medium,high,accepted
high,medium,more,4,big,low,unaccepted
high,medium,more,4,big,medium,accepted
high,medium,more,4,big,high,accepted
high,medium,more,more,small,low,unaccepted
high,medium,more,more,small,medium,unaccepted
high,medium,more,more,small,high,accepted
high,medium,more,more,medium,low,unaccepted
high,medium,more,more,medium,medium,accepted
high,medium,more,more,medium,high,accepted
high,medium,more,more,big,low,unaccepted
high,medium,more,more,big,medium,accepted
high,medium,more,more,big,high,accepted
high,low,2,2,small,low,unaccepted
high,low,2,2,small,medium,unaccepted
high,low,2,2,small,high,unaccepted
high,low,2,2,medium,low,unaccepted
high,low,2,2,medium,medium,unaccepted
high,low,2,2,medium,high,unaccepted
high,low,2,2,big,low,unaccepted
high,low,2,2,big,medium,unaccepted
high,low,2,2,big,high,unaccepted
high,low,2,4,small,low,unaccepted
high,low,2,4,small,medium,unaccepted
high,low,2,4,small,high,accepted
high,low,2,4,medium,low,unaccepted
high,low,2,4,medium,medium,unaccepted
high,low,2,4,medium,high,accepted
high,low,2,4,big,low,unaccepted
high,low,2,4,big,medium,accepted
high,low,2,4,big,high,accepted
high,low,2,more,small,low,unaccepted
high,low,2,more,small,medium,unaccepted
high,low,2,more,small,high,unaccepted
high,low,2,more,medium,low,unaccepted
high,low,2,more,medium,medium,unaccepted
high,low,2,more,medium,high,accepted
high,low,2,more,big,low,unaccepted
high,low,2,more,big,medium,accepted
high,low,2,more,big,high,accepted
high,low,3,2,small,low,unaccepted
high,low,3,2,small,medium,unaccepted
high,low,3,2,small,high,unaccepted
high,low,3,2,medium,low,unaccepted
high,low,3,2,medium,medium,unaccepted
high,low,3,2,medium,high,unaccepted
high,low,3,2,big,low,unaccepted
high,low,3,2,big,medium,unaccepted
high,low,3,2,big,high,unaccepted
high,low,3,4,small,low,unaccepted
high,low,3,4,small,medium,unaccepted
high,low,3,4,small,high,accepted
high,low,3,4,medium,low,unaccepted
high,low,3,4,medium,medium,unaccepted
high,low,3,4,medium,high,accepted
high,low,3,4,big,low,unaccepted
high,low,3,4,big,medium,accepted
high,low,3,4,big,high,accepted
high,low,3,more,small,low,unaccepted
high,low,3,more,small,medium,unaccepted
high,low,3,more,small,high,accepted
high,low,3,more,medium,low,unaccepted
high,low,3,more,medium,medium,accepted
high,low,3,more,medium,high,accepted
high,low,3,more,big,low,unaccepted
high,low,3,more,big,medium,accepted
high,low,3,more,big,high,accepted
high,low,4,2,small,low,unaccepted
high,low,4,2,small,medium,unaccepted
high,low,4,2,small,high,unaccepted
high,low,4,2,medium,low,unaccepted
high,low,4,2,medium,medium,unaccepted
high,low,4,2,medium,high,unaccepted
high,low,4,2,big,low,unaccepted
high,low,4,2,big,medium,unaccepted
high,low,4,2,big,high,unaccepted
high,low,4,4,small,low,unaccepted
high,low,4,4,small,medium,unaccepted
high,low,4,4,small,high,accepted
high,low,4,4,medium,low,unaccepted
high,low,4,4,medium,medium,accepted
high,low,4,4,medium,high,accepted
high,low,4,4,big,low,unaccepted
high,low,4,4,big,medium,accepted
high,low,4,4,big,high,accepted
high,low,4,more,small,low,unaccepted
high,low,4,more,small,medium,unaccepted
high,low,4,more,small,high,accepted
high,low,4,more,medium,low,unaccepted
high,low,4,more,medium,medium,accepted
high,low,4,more,medium,high,accepted
high,low,4,more,big,low,unaccepted
high,low,4,more,big,medium,accepted
high,low,4,more,big,high,accepted
high,low,more,2,small,low,unaccepted
high,low,more,2,small,medium,unaccepted
high,low,more,2,small,high,unaccepted
high,low,more,2,medium,low,unaccepted
high,low,more,2,medium,medium,unaccepted
high,low,more,2,medium,high,unaccepted
high,low,more,2,big,low,unaccepted
high,low,more,2,big,medium,unaccepted
high,low,more,2,big,high,unaccepted
high,low,more,4,small,low,unaccepted
high,low,more,4,small,medium,unaccepted
high,low,more,4,small,high,accepted
high,low,more,4,medium,low,unaccepted
high,low,more,4,medium,medium,accepted
high,low,more,4,medium,high,accepted
high,low,more,4,big,low,unaccepted
high,low,more,4,big,medium,accepted
high,low,more,4,big,high,accepted
high,low,more,more,small,low,unaccepted
high,low,more,more,small,medium,unaccepted
high,low,more,more,small,high,accepted
high,low,more,more,medium,low,unaccepted
high,low,more,more,medium,medium,accepted
high,low,more,more,medium,high,accepted
high,low,more,more,big,low,unaccepted
high,low,more,more,big,medium,accepted
high,low,more,more,big,high,accepted
medium,very high,2,2,small,low,unaccepted
medium,very high,2,2,small,medium,unaccepted
medium,very high,2,2,small,high,unaccepted
medium,very high,2,2,medium,low,unaccepted
medium,very high,2,2,medium,medium,unaccepted
medium,very high,2,2,medium,high,unaccepted
medium,very high,2,2,big,low,unaccepted
medium,very high,2,2,big,medium,unaccepted
medium,very high,2,2,big,high,unaccepted
medium,very high,2,4,small,low,unaccepted
medium,very high,2,4,small,medium,unaccepted
medium,very high,2,4,small,high,accepted
medium,very high,2,4,medium,low,unaccepted
medium,very high,2,4,medium,medium,unaccepted
medium,very high,2,4,medium,high,accepted
medium,very high,2,4,big,low,unaccepted
medium,very high,2,4,big,medium,accepted
medium,very high,2,4,big,high,accepted
medium,very high,2,more,small,low,unaccepted
medium,very high,2,more,small,medium,unaccepted
medium,very high,2,more,small,high,unaccepted
medium,very high,2,more,medium,low,unaccepted
medium,very high,2,more,medium,medium,unaccepted
medium,very high,2,more,medium,high,accepted
medium,very high,2,more,big,low,unaccepted
medium,very high,2,more,big,medium,accepted
medium,very high,2,more,big,high,accepted
medium,very high,3,2,small,low,unaccepted
medium,very high,3,2,small,medium,unaccepted
medium,very high,3,2,small,high,unaccepted
medium,very high,3,2,medium,low,unaccepted
medium,very high,3,2,medium,medium,unaccepted
medium,very high,3,2,medium,high,unaccepted
medium,very high,3,2,big,low,unaccepted
medium,very high,3,2,big,medium,unaccepted
medium,very high,3,2,big,high,unaccepted
medium,very high,3,4,small,low,unaccepted
medium,very high,3,4,small,medium,unaccepted
medium,very high,3,4,small,high,accepted
medium,very high,3,4,medium,low,unaccepted
medium,very high,3,4,medium,medium,unaccepted
medium,very high,3,4,medium,high,accepted
medium,very high,3,4,big,low,unaccepted
medium,very high,3,4,big,medium,accepted
medium,very high,3,4,big,high,accepted
medium,very high,3,more,small,low,unaccepted
medium,very high,3,more,small,medium,unaccepted
medium,very high,3,more,small,high,accepted
medium,very high,3,more,medium,low,unaccepted
medium,very high,3,more,medium,medium,accepted
medium,very high,3,more,medium,high,accepted
medium,very high,3,more,big,low,unaccepted
medium,very high,3,more,big,medium,accepted
medium,very high,3,more,big,high,accepted
medium,very high,4,2,small,low,unaccepted
medium,very high,4,2,small,medium,unaccepted
medium,very high,4,2,small,high,unaccepted
medium,very high,4,2,medium,low,unaccepted
medium,very high,4,2,medium,medium,unaccepted
medium,very high,4,2,medium,high,unaccepted
medium,very high,4,2,big,low,unaccepted
medium,very high,4,2,big,medium,unaccepted
medium,very high,4,2,big,high,unaccepted
medium,very high,4,4,small,low,unaccepted
medium,very high,4,4,small,medium,unaccepted
medium,very high,4,4,small,high,accepted
medium,very high,4,4,medium,low,unaccepted
medium,very high,4,4,medium,medium,accepted
medium,very high,4,4,medium,high,accepted
medium,very high,4,4,big,low,unaccepted
medium,very high,4,4,big,medium,accepted
medium,very high,4,4,big,high,accepted
medium,very high,4,more,small,low,unaccepted
medium,very high,4,more,small,medium,unaccepted
medium,very high,4,more,small,high,accepted
medium,very high,4,more,medium,low,unaccepted
medium,very high,4,more,medium,medium,accepted
medium,very high,4,more,medium,high,accepted
medium,very high,4,more,big,low,unaccepted
medium,very high,4,more,big,medium,accepted
medium,very high,4,more,big,high,accepted
medium,very high,more,2,small,low,unaccepted
medium,very high,more,2,small,medium,unaccepted
medium,very high,more,2,small,high,unaccepted
medium,very high,more,2,medium,low,unaccepted
medium,very high,more,2,medium,medium,unaccepted
medium,very high,more,2,medium,high,unaccepted
medium,very high,more,2,big,low,unaccepted
medium,very high,more,2,big,medium,unaccepted
medium,very high,more,2,big,high,unaccepted
medium,very high,more,4,small,low,unaccepted
medium,very high,more,4,small,medium,unaccepted
medium,very high,more,4,small,high,accepted
medium,very high,more,4,medium,low,unaccepted
medium,very high,more,4,medium,medium,accepted
medium,very high,more,4,medium,high,accepted
medium,very high,more,4,big,low,unaccepted
medium,very high,more,4,big,medium,accepted
medium,very high,more,4,big,high,accepted
medium,very high,more,more,small,low,unaccepted
medium,very high,more,more,small,medium,unaccepted
medium,very high,more,more,small,high,accepted
medium,very high,more,more,medium,low,unaccepted
medium,very high,more,more,medium,medium,accepted
medium,very high,more,more,medium,high,accepted
medium,very high,more,more,big,low,unaccepted
medium,very high,more,more,big,medium,accepted
medium,very high,more,more,big,high,accepted
medium,high,2,2,small,low,unaccepted
medium,high,2,2,small,medium,unaccepted
medium,high,2,2,small,high,unaccepted
medium,high,2,2,medium,low,unaccepted
medium,high,2,2,medium,medium,unaccepted
medium,high,2,2,medium,high,unaccepted
medium,high,2,2,big,low,unaccepted
medium,high,2,2,big,medium,unaccepted
medium,high,2,2,big,high,unaccepted
medium,high,2,4,small,low,unaccepted
medium,high,2,4,small,medium,unaccepted
medium,high,2,4,small,high,accepted
medium,high,2,4,medium,low,unaccepted
medium,high,2,4,medium,medium,unaccepted
medium,high,2,4,medium,high,accepted
medium,high,2,4,big,low,unaccepted
medium,high,2,4,big,medium,accepted
medium,high,2,4,big,high,accepted
medium,high,2,more,small,low,unaccepted
medium,high,2,more,small,medium,unaccepted
medium,high,2,more,small,high,unaccepted
medium,high,2,more,medium,low,unaccepted
medium,high,2,more,medium,medium,unaccepted
medium,high,2,more,medium,high,accepted
medium,high,2,more,big,low,unaccepted
medium,high,2,more,big,medium,accepted
medium,high,2,more,big,high,accepted
medium,high,3,2,small,low,unaccepted
medium,high,3,2,small,medium,unaccepted
medium,high,3,2,small,high,unaccepted
medium,high,3,2,medium,low,unaccepted
medium,high,3,2,medium,medium,unaccepted
medium,high,3,2,medium,high,unaccepted
medium,high,3,2,big,low,unaccepted
medium,high,3,2,big,medium,unaccepted
medium,high,3,2,big,high,unaccepted
medium,high,3,4,small,low,unaccepted
medium,high,3,4,small,medium,unaccepted
medium,high,3,4,small,high,accepted
medium,high,3,4,medium,low,unaccepted
medium,high,3,4,medium,medium,unaccepted
medium,high,3,4,medium,high,accepted
medium,high,3,4,big,low,unaccepted
medium,high,3,4,big,medium,accepted
medium,high,3,4,big,high,accepted
medium,high,3,more,small,low,unaccepted
medium,high,3,more,small,medium,unaccepted
medium,high,3,more,small,high,accepted
medium,high,3,more,medium,low,unaccepted
medium,high,3,more,medium,medium,accepted
medium,high,3,more,medium,high,accepted
medium,high,3,more,big,low,unaccepted
medium,high,3,more,big,medium,accepted
medium,high,3,more,big,high,accepted
medium,high,4,2,small,low,unaccepted
medium,high,4,2,small,medium,unaccepted
medium,high,4,2,small,high,unaccepted
medium,high,4,2,medium,low,unaccepted
medium,high,4,2,medium,medium,unaccepted
medium,high,4,2,medium,high,unaccepted
medium,high,4,2,big,low,unaccepted
medium,high,4,2,big,medium,unaccepted
medium,high,4,2,big,high,unaccepted
medium,high,4,4,small,low,unaccepted
medium,high,4,4,small,medium,unaccepted
medium,high,4,4,small,high,accepted
medium,high,4,4,medium,low,unaccepted
medium,high,4,4,medium,medium,accepted
medium,high,4,4,medium,high,accepted
medium,high,4,4,big,low,unaccepted
medium,high,4,4,big,medium,accepted
medium,high,4,4,big,high,accepted
medium,high,4,more,small,low,unaccepted
medium,high,4,more,small,medium,unaccepted
medium,high,4,more,small,high,accepted
medium,high,4,more,medium,low,unaccepted
medium,high,4,more,medium,medium,accepted
medium,high,4,more,medium,high,accepted
medium,high,4,more,big,low,unaccepted
medium,high,4,more,big,medium,accepted
medium,high,4,more,big,high,accepted
medium,high,more,2,small,low,unaccepted
medium,high,more,2,small,medium,unaccepted
medium,high,more,2,small,high,unaccepted
medium,high,more,2,medium,low,unaccepted
medium,high,more,2,medium,medium,unaccepted
medium,high,more,2,medium,high,unaccepted
medium,high,more,2,big,low,unaccepted
medium,high,more,2,big,medium,unaccepted
medium,high,more,2,big,high,unaccepted
medium,high,more,4,small,low,unaccepted
medium,high,more,4,small,medium,unaccepted
medium,high,more,4,small,high,accepted
medium,high,more,4,medium,low,unaccepted
medium,high,more,4,medium,medium,accepted
medium,high,more,4,medium,high,accepted
medium,high,more,4,big,low,unaccepted
medium,high,more,4,big,medium,accepted
medium,high,more,4,big,high,accepted
medium,high,more,more,small,low,unaccepted
medium,high,more,more,small,medium,unaccepted
medium,high,more,more,small,high,accepted
medium,high,more,more,medium,low,unaccepted
medium,high,more,more,medium,medium,accepted
medium,high,more,more,medium,high,accepted
medium,high,more,more,big,low,unaccepted
medium,high,more,more,big,medium,accepted
medium,high,more,more,big,high,accepted
medium,medium,2,2,small,low,unaccepted
medium,medium,2,2,small,medium,unaccepted
medium,medium,2,2,small,high,unaccepted
medium,medium,2,2,medium,low,unaccepted
medium,medium,2,2,medium,medium,unaccepted
medium,medium,2,2,medium,high,unaccepted
medium,medium,2,2,big,low,unaccepted
medium,medium,2,2,big,medium,unaccepted
medium,medium,2,2,big,high,unaccepted
medium,medium,2,4,small,low,unaccepted
medium,medium,2,4,small,medium,accepted
medium,medium,2,4,small,high,accepted
medium,medium,2,4,medium,low,unaccepted
medium,medium,2,4,medium,medium,accepted
medium,medium,2,4,medium,high,accepted
medium,medium,2,4,big,low,unaccepted
medium,medium,2,4,big,medium,accepted
medium,medium,2,4,big,high,very good
medium,medium,2,more,small,low,unaccepted
medium,medium,2,more,small,medium,unaccepted
medium,medium,2,more,small,high,unaccepted
medium,medium,2,more,medium,low,unaccepted
medium,medium,2,more,medium,medium,accepted
medium,medium,2,more,medium,high,accepted
medium,medium,2,more,big,low,unaccepted
medium,medium,2,more,big,medium,accepted
medium,medium,2,more,big,high,very good
medium,medium,3,2,small,low,unaccepted
medium,medium,3,2,small,medium,unaccepted
medium,medium,3,2,small,high,unaccepted
medium,medium,3,2,medium,low,unaccepted
medium,medium,3,2,medium,medium,unaccepted
medium,medium,3,2,medium,high,unaccepted
medium,medium,3,2,big,low,unaccepted
medium,medium,3,2,big,medium,unaccepted
medium,medium,3,2,big,high,unaccepted
medium,medium,3,4,small,low,unaccepted
medium,medium,3,4,small,medium,accepted
medium,medium,3,4,small,high,accepted
medium,medium,3,4,medium,low,unaccepted
medium,medium,3,4,medium,medium,accepted
medium,medium,3,4,medium,high,accepted
medium,medium,3,4,big,low,unaccepted
medium,medium,3,4,big,medium,accepted
medium,medium,3,4,big,high,very good
medium,medium,3,more,small,low,unaccepted
medium,medium,3,more,small,medium,accepted
medium,medium,3,more,small,high,accepted
medium,medium,3,more,medium,low,unaccepted
medium,medium,3,more,medium,medium,accepted
medium,medium,3,more,medium,high,very good
medium,medium,3,more,big,low,unaccepted
medium,medium,3,more,big,medium,accepted
medium,medium,3,more,big,high,very good
medium,medium,4,2,small,low,unaccepted
medium,medium,4,2,small,medium,unaccepted
medium,medium,4,2,small,high,unaccepted
medium,medium,4,2,medium,low,unaccepted
medium,medium,4,2,medium,medium,unaccepted
medium,medium,4,2,medium,high,unaccepted
medium,medium,4,2,big,low,unaccepted
medium,medium,4,2,big,medium,unaccepted
medium,medium,4,2,big,high,unaccepted
medium,medium,4,4,small,low,unaccepted
medium,medium,4,4,small,medium,accepted
medium,medium,4,4,small,high,accepted
medium,medium,4,4,medium,low,unaccepted
medium,medium,4,4,medium,medium,accepted
medium,medium,4,4,medium,high,very good
medium,medium,4,4,big,low,unaccepted
medium,medium,4,4,big,medium,accepted
medium,medium,4,4,big,high,very good
medium,medium,4,more,small,low,unaccepted
medium,medium,4,more,small,medium,accepted
medium,medium,4,more,small,high,accepted
medium,medium,4,more,medium,low,unaccepted
medium,medium,4,more,medium,medium,accepted
medium,medium,4,more,medium,high,very good
medium,medium,4,more,big,low,unaccepted
medium,medium,4,more,big,medium,accepted
medium,medium,4,more,big,high,very good
medium,medium,more,2,small,low,unaccepted
medium,medium,more,2,small,medium,unaccepted
medium,medium,more,2,small,high,unaccepted
medium,medium,more,2,medium,low,unaccepted
medium,medium,more,2,medium,medium,unaccepted
medium,medium,more,2,medium,high,unaccepted
medium,medium,more,2,big,low,unaccepted
medium,medium,more,2,big,medium,unaccepted
medium,medium,more,2,big,high,unaccepted
medium,medium,more,4,small,low,unaccepted
medium,medium,more,4,small,medium,accepted
medium,medium,more,4,small,high,accepted
medium,medium,more,4,medium,low,unaccepted
medium,medium,more,4,medium,medium,accepted
medium,medium,more,4,medium,high,very good
medium,medium,more,4,big,low,unaccepted
medium,medium,more,4,big,medium,accepted
medium,medium,more,4,big,high,very good
medium,medium,more,more,small,low,unaccepted
medium,medium,more,more,small,medium,accepted
medium,medium,more,more,small,high,accepted
medium,medium,more,more,medium,low,unaccepted
medium,medium,more,more,medium,medium,accepted
medium,medium,more,more,medium,high,very good
medium,medium,more,more,big,low,unaccepted
medium,medium,more,more,big,medium,accepted
medium,medium,more,more,big,high,very good
medium,low,2,2,small,low,unaccepted
medium,low,2,2,small,medium,unaccepted
medium,low,2,2,small,high,unaccepted
medium,low,2,2,medium,low,unaccepted
medium,low,2,2,medium,medium,unaccepted
medium,low,2,2,medium,high,unaccepted
medium,low,2,2,big,low,unaccepted
medium,low,2,2,big,medium,unaccepted
medium,low,2,2,big,high,unaccepted
medium,low,2,4,small,low,unaccepted
medium,low,2,4,small,medium,accepted
medium,low,2,4,small,high,good
medium,low,2,4,medium,low,unaccepted
medium,low,2,4,medium,medium,accepted
medium,low,2,4,medium,high,good
medium,low,2,4,big,low,unaccepted
medium,low,2,4,big,medium,good
medium,low,2,4,big,high,very good
medium,low,2,more,small,low,unaccepted
medium,low,2,more,small,medium,unaccepted
medium,low,2,more,small,high,unaccepted
medium,low,2,more,medium,low,unaccepted
medium,low,2,more,medium,medium,accepted
medium,low,2,more,medium,high,good
medium,low,2,more,big,low,unaccepted
medium,low,2,more,big,medium,good
medium,low,2,more,big,high,very good
medium,low,3,2,small,low,unaccepted
medium,low,3,2,small,medium,unaccepted
medium,low,3,2,small,high,unaccepted
medium,low,3,2,medium,low,unaccepted
medium,low,3,2,medium,medium,unaccepted
medium,low,3,2,medium,high,unaccepted
medium,low,3,2,big,low,unaccepted
medium,low,3,2,big,medium,unaccepted
medium,low,3,2,big,high,unaccepted
medium,low,3,4,small,low,unaccepted
medium,low,3,4,small,medium,accepted
medium,low,3,4,small,high,good
medium,low,3,4,medium,low,unaccepted
medium,low,3,4,medium,medium,accepted
medium,low,3,4,medium,high,good
medium,low,3,4,big,low,unaccepted
medium,low,3,4,big,medium,good
medium,low,3,4,big,high,very good
medium,low,3,more,small,low,unaccepted
medium,low,3,more,small,medium,accepted
medium,low,3,more,small,high,good
medium,low,3,more,medium,low,unaccepted
medium,low,3,more,medium,medium,good
medium,low,3,more,medium,high,very good
medium,low,3,more,big,low,unaccepted
medium,low,3,more,big,medium,good
medium,low,3,more,big,high,very good
medium,low,4,2,small,low,unaccepted
medium,low,4,2,small,medium,unaccepted
medium,low,4,2,small,high,unaccepted
medium,low,4,2,medium,low,unaccepted
medium,low,4,2,medium,medium,unaccepted
medium,low,4,2,medium,high,unaccepted
medium,low,4,2,big,low,unaccepted
medium,low,4,2,big,medium,unaccepted
medium,low,4,2,big,high,unaccepted
medium,low,4,4,small,low,unaccepted
medium,low,4,4,small,medium,accepted
medium,low,4,4,small,high,good
medium,low,4,4,medium,low,unaccepted
medium,low,4,4,medium,medium,good
medium,low,4,4,medium,high,very good
medium,low,4,4,big,low,unaccepted
medium,low,4,4,big,medium,good
medium,low,4,4,big,high,very good
medium,low,4,more,small,low,unaccepted
medium,low,4,more,small,medium,accepted
medium,low,4,more,small,high,good
medium,low,4,more,medium,low,unaccepted
medium,low,4,more,medium,medium,good
medium,low,4,more,medium,high,very good
medium,low,4,more,big,low,unaccepted
medium,low,4,more,big,medium,good
medium,low,4,more,big,high,very good
medium,low,more,2,small,low,unaccepted
medium,low,more,2,small,medium,unaccepted
medium,low,more,2,small,high,unaccepted
medium,low,more,2,medium,low,unaccepted
medium,low,more,2,medium,medium,unaccepted
medium,low,more,2,medium,high,unaccepted
medium,low,more,2,big,low,unaccepted
medium,low,more,2,big,medium,unaccepted
medium,low,more,2,big,high,unaccepted
medium,low,more,4,small,low,unaccepted
medium,low,more,4,small,medium,accepted
medium,low,more,4,small,high,good
medium,low,more,4,medium,low,unaccepted
medium,low,more,4,medium,medium,good
medium,low,more,4,medium,high,very good
medium,low,more,4,big,low,unaccepted
medium,low,more,4,big,medium,good
medium,low,more,4,big,high,very good
medium,low,more,more,small,low,unaccepted
medium,low,more,more,small,medium,accepted
medium,low,more,more,small,high,good
medium,low,more,more,medium,low,unaccepted
medium,low,more,more,medium,medium,good
medium,low,more,more,medium,high,very good
medium,low,more,more,big,low,unaccepted
medium,low,more,more,big,medium,good
medium,low,more,more,big,high,very good
low,very high,2,2,small,low,unaccepted
low,very high,2,2,small,medium,unaccepted
low,very high,2,2,small,high,unaccepted
low,very high,2,2,medium,low,unaccepted
low,very high,2,2,medium,medium,unaccepted
low,very high,2,2,medium,high,unaccepted
low,very high,2,2,big,low,unaccepted
low,very high,2,2,big,medium,unaccepted
low,very high,2,2,big,high,unaccepted
low,very high,2,4,small,low,unaccepted
low,very high,2,4,small,medium,unaccepted
low,very high,2,4,small,high,accepted
low,very high,2,4,medium,low,unaccepted
low,very high,2,4,medium,medium,unaccepted
low,very high,2,4,medium,high,accepted
low,very high,2,4,big,low,unaccepted
low,very high,2,4,big,medium,accepted
low,very high,2,4,big,high,accepted
low,very high,2,more,small,low,unaccepted
low,very high,2,more,small,medium,unaccepted
low,very high,2,more,small,high,unaccepted
low,very high,2,more,medium,low,unaccepted
low,very high,2,more,medium,medium,unaccepted
low,very high,2,more,medium,high,accepted
low,very high,2,more,big,low,unaccepted
low,very high,2,more,big,medium,accepted
low,very high,2,more,big,high,accepted
low,very high,3,2,small,low,unaccepted
low,very high,3,2,small,medium,unaccepted
low,very high,3,2,small,high,unaccepted
low,very high,3,2,medium,low,unaccepted
low,very high,3,2,medium,medium,unaccepted
low,very high,3,2,medium,high,unaccepted
low,very high,3,2,big,low,unaccepted
low,very high,3,2,big,medium,unaccepted
low,very high,3,2,big,high,unaccepted
low,very high,3,4,small,low,unaccepted
low,very high,3,4,small,medium,unaccepted
low,very high,3,4,small,high,accepted
low,very high,3,4,medium,low,unaccepted
low,very high,3,4,medium,medium,unaccepted
low,very high,3,4,medium,high,accepted
low,very high,3,4,big,low,unaccepted
low,very high,3,4,big,medium,accepted
low,very high,3,4,big,high,accepted
low,very high,3,more,small,low,unaccepted
low,very high,3,more,small,medium,unaccepted
low,very high,3,more,small,high,accepted
low,very high,3,more,medium,low,unaccepted
low,very high,3,more,medium,medium,accepted
low,very high,3,more,medium,high,accepted
low,very high,3,more,big,low,unaccepted
low,very high,3,more,big,medium,accepted
low,very high,3,more,big,high,accepted
low,very high,4,2,small,low,unaccepted
low,very high,4,2,small,medium,unaccepted
low,very high,4,2,small,high,unaccepted
low,very high,4,2,medium,low,unaccepted
low,very high,4,2,medium,medium,unaccepted
low,very high,4,2,medium,high,unaccepted
low,very high,4,2,big,low,unaccepted
low,very high,4,2,big,medium,unaccepted
low,very high,4,2,big,high,unaccepted
low,very high,4,4,small,low,unaccepted
low,very high,4,4,small,medium,unaccepted
low,very high,4,4,small,high,accepted
low,very high,4,4,medium,low,unaccepted
low,very high,4,4,medium,medium,accepted
low,very high,4,4,medium,high,accepted
low,very high,4,4,big,low,unaccepted
low,very high,4,4,big,medium,accepted
low,very high,4,4,big,high,accepted
low,very high,4,more,small,low,unaccepted
low,very high,4,more,small,medium,unaccepted
low,very high,4,more,small,high,accepted
low,very high,4,more,medium,low,unaccepted
low,very high,4,more,medium,medium,accepted
low,very high,4,more,medium,high,accepted
low,very high,4,more,big,low,unaccepted
low,very high,4,more,big,medium,accepted
low,very high,4,more,big,high,accepted
low,very high,more,2,small,low,unaccepted
low,very high,more,2,small,medium,unaccepted
low,very high,more,2,small,high,unaccepted
low,very high,more,2,medium,low,unaccepted
low,very high,more,2,medium,medium,unaccepted
low,very high,more,2,medium,high,unaccepted
low,very high,more,2,big,low,unaccepted
low,very high,more,2,big,medium,unaccepted
low,very high,more,2,big,high,unaccepted
low,very high,more,4,small,low,unaccepted
low,very high,more,4,small,medium,unaccepted
low,very high,more,4,small,high,accepted
low,very high,more,4,medium,low,unaccepted
low,very high,more,4,medium,medium,accepted
low,very high,more,4,medium,high,accepted
low,very high,more,4,big,low,unaccepted
low,very high,more,4,big,medium,accepted
low,very high,more,4,big,high,accepted
low,very high,more,more,small,low,unaccepted
low,very high,more,more,small,medium,unaccepted
low,very high,more,more,small,high,accepted
low,very high,more,more,medium,low,unaccepted
low,very high,more,more,medium,medium,accepted
low,very high,more,more,medium,high,accepted
low,very high,more,more,big,low,unaccepted
low,very high,more,more,big,medium,accepted
low,very high,more,more,big,high,accepted
low,high,2,2,small,low,unaccepted
low,high,2,2,small,medium,unaccepted
low,high,2,2,small,high,unaccepted
low,high,2,2,medium,low,unaccepted
low,high,2,2,medium,medium,unaccepted
low,high,2,2,medium,high,unaccepted
low,high,2,2,big,low,unaccepted
low,high,2,2,big,medium,unaccepted
low,high,2,2,big,high,unaccepted
low,high,2,4,small,low,unaccepted
low,high,2,4,small,medium,accepted
low,high,2,4,small,high,accepted
low,high,2,4,medium,low,unaccepted
low,high,2,4,medium,medium,accepted
low,high,2,4,medium,high,accepted
low,high,2,4,big,low,unaccepted
low,high,2,4,big,medium,accepted
low,high,2,4,big,high,very good
low,high,2,more,small,low,unaccepted
low,high,2,more,small,medium,unaccepted
low,high,2,more,small,high,unaccepted
low,high,2,more,medium,low,unaccepted
low,high,2,more,medium,medium,accepted
low,high,2,more,medium,high,accepted
low,high,2,more,big,low,unaccepted
low,high,2,more,big,medium,accepted
low,high,2,more,big,high,very good
low,high,3,2,small,low,unaccepted
low,high,3,2,small,medium,unaccepted
low,high,3,2,small,high,unaccepted
low,high,3,2,medium,low,unaccepted
low,high,3,2,medium,medium,unaccepted
low,high,3,2,medium,high,unaccepted
low,high,3,2,big,low,unaccepted
low,high,3,2,big,medium,unaccepted
low,high,3,2,big,high,unaccepted
low,high,3,4,small,low,unaccepted
low,high,3,4,small,medium,accepted
low,high,3,4,small,high,accepted
low,high,3,4,medium,low,unaccepted
low,high,3,4,medium,medium,accepted
low,high,3,4,medium,high,accepted
low,high,3,4,big,low,unaccepted
low,high,3,4,big,medium,accepted
low,high,3,4,big,high,very good
low,high,3,more,small,low,unaccepted
low,high,3,more,small,medium,accepted
low,high,3,more,small,high,accepted
low,high,3,more,medium,low,unaccepted
low,high,3,more,medium,medium,accepted
low,high,3,more,medium,high,very good
low,high,3,more,big,low,unaccepted
low,high,3,more,big,medium,accepted
low,high,3,more,big,high,very good
low,high,4,2,small,low,unaccepted
low,high,4,2,small,medium,unaccepted
